datetime,volume,event_category,temperature_c,precipitation_mm,humidity_percent
9/11/2023 14:00,1054,normal,28,0,71
9/11/2023 15:00,991,normal,29.6,0,69
9/11/2023 16:00,990,normal,29.4,0,65
9/11/2023 17:00,1189,normal,28.7,0,66
9/11/2023 18:00,1436,normal,27.6,0,71
9/11/2023 19:00,1823,normal,26.8,0,73
9/11/2023 20:00,1929,normal,26,0,77
9/11/2023 21:00,1945,normal,25.5,0,82
9/11/2023 22:00,1941,normal,24.8,0.5,87
9/11/2023 23:00,1566,normal,24.5,0,85
9/12/2023 0:00,1104,normal,24,0,86
9/12/2023 1:00,768,normal,23.5,0,86
9/12/2023 2:00,491,normal,23.1,0,88
9/12/2023 3:00,400,normal,22.7,0,89
9/12/2023 4:00,341,normal,22.9,0,88
9/12/2023 5:00,360,normal,22.8,0,89
9/12/2023 6:00,609,normal,22.5,0,90
9/12/2023 7:00,1303,normal,23.3,0,87
9/12/2023 8:00,1847,normal,24.6,0,83
9/12/2023 9:00,1656,normal,27.9,0,71
9/12/2023 10:00,1308,normal,27.8,0,73
9/12/2023 11:00,1252,normal,29.5,0,65
9/12/2023 12:00,1116,normal,30.7,0,61
9/12/2023 13:00,1136,normal,31.5,0,59
9/12/2023 14:00,1157,normal,32.3,0,57
9/12/2023 15:00,1009,normal,32,0,57
9/12/2023 16:00,987,normal,30.8,0,57
9/12/2023 17:00,1180,normal,30.3,0,62
9/12/2023 18:00,1395,normal,29.6,0,66
9/12/2023 19:00,1755,normal,28.7,0,71
9/12/2023 20:00,1968,normal,27.6,0,79
9/12/2023 21:00,2040,normal,26.8,0,82
9/12/2023 22:00,1863,normal,25.9,0,83
9/12/2023 23:00,1507,normal,25.5,0,85
9/13/2023 0:00,1202,normal,25.4,0,84
9/13/2023 1:00,794,normal,25.2,0,84
9/13/2023 1:00,794,normal,25.2,0,84
9/13/2023 2:00,500,normal,24.4,0,87
9/13/2023 2:00,500,normal,24.4,0,87
9/13/2023 3:00,386,normal,24.4,0,86
9/13/2023 3:00,386,normal,24.4,0,86
9/13/2023 4:00,319,normal,24.2,0,87
9/13/2023 4:00,319,normal,24.2,0,87
9/13/2023 5:00,339,normal,23.9,0,89
9/13/2023 5:00,339,normal,23.9,0,89
9/13/2023 6:00,582,normal,24,0,88
9/13/2023 6:00,582,normal,24,0,88
9/13/2023 7:00,1251,normal,24.5,0,86
9/13/2023 7:00,1251,normal,24.5,0,86
9/13/2023 8:00,1726,normal,26.2,0,79
9/13/2023 8:00,1726,normal,26.2,0,79
9/13/2023 9:00,1624,normal,27.8,0,75
9/13/2023 9:00,1624,normal,27.8,0,75
9/13/2023 10:00,1385,normal,29.4,0,68
9/13/2023 10:00,1385,normal,29.4,0,68
9/13/2023 11:00,1190,normal,31.2,0,68
9/13/2023 11:00,1190,normal,31.2,0,68
9/13/2023 12:00,1131,normal,30,0,69
9/13/2023 12:00,1131,normal,30,0,69
9/13/2023 13:00,1171,normal,30.8,0,68
9/13/2023 13:00,1171,normal,30.8,0,68
9/13/2023 14:00,1070,normal,28.1,0,80
9/13/2023 14:00,1070,normal,28.1,0,80
9/13/2023 15:00,983,normal,27.4,0,85
9/13/2023 15:00,983,normal,27.4,0,85
9/13/2023 16:00,947,normal,29.2,0,77
9/13/2023 16:00,947,normal,29.2,0,77
9/13/2023 17:00,1158,normal,28.9,0,75
9/13/2023 17:00,1158,normal,28.9,0,75
9/13/2023 18:00,1378,normal,28.2,0,75
9/13/2023 18:00,1378,normal,28.2,0,75
9/13/2023 19:00,1762,normal,28.1,0,75
9/13/2023 19:00,1762,normal,28.1,0,75
9/13/2023 20:00,1906,normal,27.8,0,75
9/13/2023 20:00,1906,normal,27.8,0,75
9/13/2023 21:00,2032,normal,27.1,0,81
9/13/2023 21:00,2032,normal,27.1,0,81
9/13/2023 22:00,1852,normal,26.9,0,81
9/13/2023 22:00,1852,normal,26.9,0,81
9/13/2023 23:00,1502,normal,26.5,0,83
9/13/2023 23:00,1502,normal,26.5,0,83
9/14/2023 0:00,1173,normal,26,0,81
9/14/2023 0:00,1173,normal,26,0,81
9/14/2023 1:00,764,normal,25.4,0,83
9/14/2023 2:00,503,normal,25.2,0,84
9/14/2023 3:00,401,normal,25.1,0,84
9/14/2023 4:00,304,normal,25.1,0,84
9/14/2023 5:00,313,normal,24.7,0,86
9/14/2023 6:00,558,normal,24.7,0,86
9/14/2023 7:00,1274,normal,25.5,0,84
9/14/2023 8:00,1706,normal,26.3,0,81
9/14/2023 9:00,1475,normal,27.7,0,77
9/14/2023 10:00,1294,normal,27.6,0,76
9/14/2023 11:00,1146,normal,28.1,0,75
9/14/2023 12:00,1062,normal,29.9,0,67
9/14/2023 13:00,1112,normal,30.1,0,72
9/14/2023 14:00,1024,normal,29.4,0,76
9/14/2023 15:00,1010,normal,28.4,0,81
9/14/2023 16:00,1062,normal,28.2,0,83
9/14/2023 17:00,1171,normal,28.3,0,79
9/14/2023 18:00,1450,normal,28,0,81
9/14/2023 19:00,1860,normal,27.4,0,86
9/14/2023 20:00,1940,normal,26.9,0,86
9/14/2023 21:00,1956,normal,26.7,0,87
9/14/2023 22:00,1795,normal,26.5,0,88
9/14/2023 23:00,1497,normal,26.2,0,88
9/15/2023 0:00,1184,normal,25.7,0,89
9/15/2023 1:00,754,normal,25.5,0,91
9/15/2023 2:00,531,normal,25.3,0,91
9/15/2023 3:00,399,normal,25,0,91
9/15/2023 4:00,332,normal,24.8,0,91
9/15/2023 5:00,378,normal,24.6,0,92
9/15/2023 6:00,648,normal,24.6,0,92
9/15/2023 7:00,1331,normal,25.2,0,90
9/15/2023 8:00,1780,normal,27.2,0,85
9/15/2023 9:00,1581,normal,28.3,0,79
9/15/2023 10:00,1373,normal,31.1,0,65
9/15/2023 11:00,1325,normal,32.4,0,62
9/15/2023 12:00,1095,normal,32.9,0,59
9/15/2023 13:00,1054,normal,32.2,0,63
9/15/2023 14:00,1096,normal,32.8,0,61
9/15/2023 15:00,1059,normal,32.5,0,61
9/15/2023 16:00,1103,normal,32.2,0,63
9/15/2023 17:00,1269,normal,29.8,0,71
9/15/2023 18:00,1483,normal,29,0,75
9/15/2023 19:00,1727,normal,28.5,0,77
9/15/2023 20:00,1823,normal,28.1,0,78
9/15/2023 21:00,1892,normal,27.8,0,80
9/15/2023 22:00,1731,normal,27,0,84
9/15/2023 23:00,1477,normal,26.7,0,86
9/16/2023 0:00,1202,holiday,26.4,0,87
9/16/2023 1:00,828,holiday,26.2,0,88
9/16/2023 2:00,579,holiday,25.8,0,89
9/16/2023 3:00,443,holiday,25.6,0,89
9/16/2023 4:00,380,holiday,25.5,0,90
9/16/2023 5:00,358,holiday,25.1,0,90
9/16/2023 6:00,514,holiday,24.9,0,89
9/16/2023 7:00,1074,holiday,25.6,0,85
9/16/2023 8:00,1501,holiday,27.4,0,79
9/16/2023 9:00,1667,holiday,29.6,0,67
9/16/2023 10:00,1539,holiday,31.5,0,65
9/16/2023 11:00,1431,holiday,32.7,0,65
9/16/2023 12:00,1258,holiday,32.9,0,62
9/16/2023 13:00,1210,holiday,32.3,0,64
9/16/2023 14:00,1142,holiday,31.2,0,68
9/16/2023 15:00,1092,holiday,32,0,69
9/16/2023 16:00,1066,holiday,31.7,0,68
9/16/2023 17:00,1130,holiday,31.5,0,70
9/16/2023 18:00,1483,holiday,30.3,0,74
9/16/2023 19:00,1759,holiday,29.1,0,78
9/16/2023 20:00,1704,holiday,28.9,0,79
9/16/2023 21:00,1740,holiday,28.2,0,83
9/16/2023 22:00,1778,holiday,27.8,0,85
9/16/2023 23:00,1515,holiday,27.2,0,87
9/17/2023 0:00,1243,holiday,26.7,0,88
9/17/2023 1:00,815,holiday,26.2,0,90
9/17/2023 2:00,607,holiday,26,0,90
9/17/2023 3:00,466,holiday,25.5,0,91
9/17/2023 4:00,370,holiday,25.2,0,90
9/17/2023 5:00,358,holiday,25.1,0,90
9/17/2023 6:00,479,holiday,24.4,0,90
9/17/2023 7:00,854,holiday,25.4,0,86
9/17/2023 8:00,1374,holiday,27.9,0,76
9/17/2023 9:00,1541,holiday,30.3,0,68
9/17/2023 10:00,1528,holiday,30.3,0,64
9/17/2023 11:00,1372,holiday,31.6,0,63
9/17/2023 12:00,1220,holiday,33,0,55
9/17/2023 13:00,1218,holiday,34.3,0,51
9/17/2023 14:00,1158,holiday,34.5,0,47
9/17/2023 15:00,1024,holiday,34.5,0,52
9/17/2023 16:00,1023,holiday,32.7,0,59
9/17/2023 17:00,1122,holiday,31.5,0,62
9/17/2023 18:00,1371,holiday,30.6,0,65
9/17/2023 19:00,1693,holiday,29.7,0,69
9/17/2023 20:00,1726,holiday,28.6,0,74
9/17/2023 21:00,1773,holiday,28.3,0,75
9/17/2023 22:00,1606,holiday,27.7,0,77
9/17/2023 23:00,1437,holiday,26.8,0,80
9/18/2023 0:00,1154,holiday,28.3,0,74
9/18/2023 1:00,773,holiday,26.8,0,79
9/18/2023 2:00,535,holiday,26,0,80
9/18/2023 3:00,412,holiday,26.2,0,80
9/18/2023 4:00,341,holiday,25.7,0,80
9/18/2023 5:00,385,holiday,26.1,0,79
9/18/2023 6:00,507,holiday,26.2,0,81
9/18/2023 7:00,930,holiday,25.8,0,83
9/18/2023 8:00,1236,holiday,26.9,0,76
9/18/2023 9:00,1490,holiday,28.6,0,71
9/18/2023 10:00,1568,holiday,30.3,0,64
9/18/2023 11:00,1434,holiday,31.2,0,59
9/18/2023 12:00,1282,holiday,31.6,0,61
9/18/2023 13:00,1157,holiday,31.5,0,59
9/18/2023 14:00,1100,holiday,29,0,72
9/18/2023 15:00,1029,holiday,29.5,0,73
9/18/2023 16:00,1023,holiday,30,0,68
9/18/2023 17:00,1207,holiday,29.8,0,70
9/18/2023 18:00,1498,holiday,28.7,0,74
9/18/2023 19:00,1810,holiday,28.2,0,77
9/18/2023 20:00,1921,holiday,27.5,0,81
9/18/2023 21:00,1873,holiday,27.3,0,82
9/18/2023 22:00,1682,holiday,26.6,0,84
9/18/2023 23:00,1337,holiday,26,0,87
9/19/2023 0:00,1002,holiday,25.5,0,88
9/19/2023 1:00,658,holiday,25.7,0,85
9/19/2023 2:00,484,holiday,25.6,0,83
9/19/2023 3:00,385,holiday,25.8,0,81
9/19/2023 4:00,345,holiday,25.5,0,80
9/19/2023 5:00,356,holiday,25.5,0,79
9/19/2023 6:00,610,holiday,25.3,0,80
9/19/2023 7:00,1281,holiday,25.8,0,78
9/19/2023 8:00,1735,holiday,27.7,0,71
9/19/2023 9:00,1511,holiday,29.9,0,65
9/19/2023 10:00,1339,holiday,30.6,0,64
9/19/2023 11:00,1190,holiday,31.8,0,61
9/19/2023 12:00,1183,holiday,32,0,57
9/19/2023 13:00,1160,holiday,31.9,0,65
9/19/2023 14:00,1112,holiday,32,0,64
9/19/2023 15:00,1066,holiday,31.2,0,66
9/19/2023 16:00,1093,holiday,29.7,0,71
9/19/2023 17:00,1149,holiday,30.6,0,64
9/19/2023 18:00,1444,holiday,28.2,0,78
9/19/2023 19:00,1884,holiday,27.6,0,83
9/19/2023 20:00,1895,holiday,27.4,0,80
9/19/2023 21:00,1976,holiday,27.2,0,79
9/19/2023 22:00,1916,holiday,27.1,0,79
9/19/2023 23:00,1524,holiday,26.9,0,79
9/20/2023 0:00,1107,normal,26.2,0,80
9/20/2023 1:00,709,normal,26.6,0,78
9/20/2023 2:00,520,normal,26.1,0,78
9/20/2023 3:00,370,normal,25.8,0,78
9/20/2023 4:00,312,normal,25.8,0,78
9/20/2023 5:00,332,normal,25.7,0,78
9/20/2023 6:00,582,normal,25.5,0,86
9/20/2023 7:00,1222,normal,25.5,0,89
9/20/2023 8:00,1660,normal,26.2,0,83
9/20/2023 9:00,1501,normal,27.7,0,78
9/20/2023 10:00,1311,normal,29.1,0,73
9/20/2023 11:00,1192,normal,30,0,70
9/20/2023 12:00,1159,normal,30.4,0,70
9/20/2023 13:00,1195,normal,30.4,0,68
9/20/2023 14:00,1043,normal,30.4,0,68
9/20/2023 15:00,990,normal,31.2,0,67
9/20/2023 16:00,975,normal,30.2,0,69
9/20/2023 17:00,1160,normal,28.9,0,73
9/20/2023 18:00,1499,normal,28.7,0,75
9/20/2023 19:00,1741,normal,28.3,0,77
9/20/2023 20:00,1905,normal,27.9,0,80
9/20/2023 21:00,2020,normal,27.9,0,81
9/20/2023 22:00,1884,normal,27.5,0,83
9/20/2023 23:00,1557,normal,27.2,0,82
9/21/2023 0:00,1197,normal,27.4,0,80
9/21/2023 1:00,752,normal,27.6,0,76
9/21/2023 2:00,511,normal,28.6,0,71
9/21/2023 3:00,411,normal,28.1,0,73
9/21/2023 4:00,321,normal,28.8,0,71
9/21/2023 5:00,328,normal,29.1,0,71
9/21/2023 6:00,583,normal,29.3,0,69
9/21/2023 7:00,1217,normal,29.5,0,69
9/21/2023 8:00,1644,normal,29.8,0,68
9/21/2023 9:00,1538,normal,30.5,0,65
9/21/2023 10:00,1252,normal,32.6,0,60
9/21/2023 11:00,1149,normal,33.7,0,56
9/21/2023 12:00,1095,normal,32.4,0,58
9/21/2023 13:00,1134,normal,31.7,0,60
9/21/2023 14:00,1132,normal,30.2,0,71
9/21/2023 15:00,1098,normal,30.7,0,67
9/21/2023 16:00,1088,normal,28.1,0,81
9/21/2023 17:00,1164,normal,28,0,78
9/21/2023 18:00,1448,normal,27.8,0,78
9/21/2023 19:00,1733,normal,27.6,0,77
9/21/2023 20:00,1922,normal,27.6,0,75
9/21/2023 21:00,1967,normal,27.3,0,75
9/21/2023 22:00,1854,normal,27.2,0,74
9/21/2023 23:00,1551,normal,26.9,0,75
9/22/2023 0:00,1183,normal,26.6,0,76
9/22/2023 1:00,755,normal,26,0,80
9/22/2023 2:00,552,normal,25.4,0,84
9/22/2023 3:00,392,normal,25.7,0,81
9/22/2023 4:00,322,normal,25.2,0,84
9/22/2023 5:00,372,normal,24.8,0,85
9/22/2023 6:00,588,normal,24.7,0,87
9/22/2023 7:00,1291,normal,24.6,0,89
9/22/2023 8:00,1663,normal,24.7,0,90
9/22/2023 9:00,1401,normal,24.9,0,90
9/22/2023 10:00,1254,normal,25.6,0,88
9/22/2023 11:00,1187,normal,27.1,0,79
9/22/2023 12:00,1198,normal,28.1,0,69
9/22/2023 13:00,1160,normal,27.9,0,66
9/22/2023 14:00,1065,normal,28,0,67
9/22/2023 15:00,1047,normal,26.3,0,77
9/22/2023 16:00,983,normal,24.9,0.5,89
9/22/2023 17:00,1173,normal,25.1,0,86
9/22/2023 18:00,1454,normal,24.2,1.5,91
9/22/2023 19:00,1688,normal,23.7,0.5,92
9/22/2023 20:00,1773,normal,23.5,0.5,92
9/22/2023 21:00,1800,normal,23.6,0,94
9/22/2023 22:00,1771,normal,23.4,0,93
9/22/2023 23:00,1485,normal,23.3,0,96
9/23/2023 0:00,1181,holiday,23.2,0,96
9/23/2023 1:00,856,holiday,23,0,96
9/23/2023 1:00,856,holiday,23,0,96
9/23/2023 2:00,640,holiday,22.9,0,95
9/23/2023 2:00,640,holiday,22.9,0,95
9/23/2023 3:00,471,holiday,23,0,96
9/23/2023 3:00,471,holiday,23,0,96
9/23/2023 4:00,369,holiday,23.1,0,94
9/23/2023 4:00,369,holiday,23.1,0,94
9/23/2023 5:00,386,holiday,23,0,95
9/23/2023 5:00,386,holiday,23,0,95
9/23/2023 6:00,559,holiday,22.7,0,94
9/23/2023 6:00,559,holiday,22.7,0,94
9/23/2023 7:00,920,holiday,22.9,0,94
9/23/2023 7:00,920,holiday,22.9,0,94
9/23/2023 8:00,1421,holiday,23.8,0,88
9/23/2023 8:00,1421,holiday,23.8,0,88
9/23/2023 9:00,1643,holiday,26.4,0,77
9/23/2023 9:00,1643,holiday,26.4,0,77
9/23/2023 10:00,1581,holiday,26.8,0,73
9/23/2023 10:00,1581,holiday,26.8,0,73
9/23/2023 11:00,1382,holiday,26.8,0,73
9/23/2023 11:00,1382,holiday,26.8,0,73
9/23/2023 12:00,1315,holiday,30.3,0,57
9/23/2023 12:00,1315,holiday,30.3,0,57
9/23/2023 13:00,1299,holiday,28.5,0,58
9/23/2023 13:00,1299,holiday,28.5,0,58
9/23/2023 14:00,1198,holiday,28.5,0,55
9/23/2023 14:00,1198,holiday,28.5,0,55
9/23/2023 15:00,1054,holiday,28.2,0,54
9/23/2023 15:00,1054,holiday,28.2,0,54
9/23/2023 16:00,1014,holiday,27.7,0,54
9/23/2023 16:00,1014,holiday,27.7,0,54
9/23/2023 17:00,1160,holiday,27,0,57
9/23/2023 17:00,1160,holiday,27,0,57
9/23/2023 18:00,1374,holiday,26.3,0,59
9/23/2023 18:00,1374,holiday,26.3,0,59
9/23/2023 19:00,1631,holiday,26,0,57
9/23/2023 19:00,1631,holiday,26,0,57
9/23/2023 20:00,1713,holiday,25,0,56
9/23/2023 20:00,1713,holiday,25,0,56
9/23/2023 21:00,1771,holiday,24.1,0,58
9/23/2023 21:00,1771,holiday,24.1,0,58
9/23/2023 22:00,1813,holiday,23.8,0,62
9/23/2023 22:00,1813,holiday,23.8,0,62
9/23/2023 23:00,1431,holiday,23.6,0,61
9/23/2023 23:00,1431,holiday,23.6,0,61
9/24/2023 0:00,1139,normal,23.4,0,63
9/24/2023 0:00,1139,normal,23.4,0,63
9/24/2023 1:00,803,normal,22.4,0,67
9/24/2023 2:00,580,normal,21.4,0,72
9/24/2023 3:00,447,normal,21.1,0,70
9/24/2023 4:00,343,normal,20.1,0,75
9/24/2023 5:00,336,normal,19.1,0,79
9/24/2023 6:00,468,normal,19.1,0,77
9/24/2023 7:00,866,normal,19.4,0,77
9/24/2023 8:00,1281,normal,23.5,0,60
9/24/2023 9:00,1625,normal,25.4,0,49
9/24/2023 10:00,1629,normal,27.6,0,42
9/24/2023 11:00,1431,normal,29.1,0,38
9/24/2023 12:00,1302,normal,29.2,0,42
9/24/2023 13:00,1207,normal,30.2,0,42
9/24/2023 14:00,1108,normal,29.9,0,45
9/24/2023 15:00,1088,normal,30.1,0,45
9/24/2023 16:00,1053,normal,29.4,0,49
9/24/2023 17:00,1124,normal,28.1,0,52
9/24/2023 18:00,1387,normal,26.8,0,56
9/24/2023 19:00,1791,normal,25.9,0,60
9/24/2023 20:00,1865,normal,25.5,0,63
9/24/2023 21:00,1798,normal,25.6,0,64
9/24/2023 22:00,1729,normal,24.3,0,70
9/24/2023 23:00,1478,normal,23.9,0,72
9/25/2023 0:00,1075,normal,24.1,0,70
9/25/2023 1:00,770,normal,24.2,0,71
9/25/2023 2:00,476,normal,24.1,0,72
9/25/2023 3:00,364,normal,24.3,0,71
9/25/2023 4:00,290,normal,24.6,0,71
9/25/2023 5:00,339,normal,24.5,0,73
9/25/2023 6:00,577,normal,23.9,0,77
9/25/2023 7:00,1256,normal,24.6,0,77
9/25/2023 8:00,1641,normal,25.4,0,73
9/25/2023 9:00,1564,normal,26.4,0,70
9/25/2023 10:00,1361,normal,28.3,0,65
9/25/2023 11:00,1294,normal,28.4,0,65
9/25/2023 12:00,1169,normal,28.9,0,63
9/25/2023 13:00,1083,normal,28.7,0,63
9/25/2023 14:00,1080,normal,30.3,0,54
9/25/2023 15:00,1006,normal,28.7,0,61
9/25/2023 16:00,1073,normal,29,0,61
9/25/2023 17:00,1153,normal,28.8,0,62
9/25/2023 18:00,1431,normal,28.3,0,61
9/25/2023 19:00,1713,normal,26.8,0,70
9/25/2023 20:00,1887,normal,26.1,0,73
9/25/2023 21:00,2015,normal,25.5,0,75
9/25/2023 22:00,1894,normal,25.1,0,76
9/25/2023 23:00,1478,normal,24.9,0,76
9/26/2023 0:00,1067,normal,24.2,0,77
9/26/2023 1:00,760,normal,23.9,0,76
9/26/2023 2:00,538,normal,23.2,0,79
9/26/2023 3:00,431,normal,23,0,79
9/26/2023 4:00,325,normal,22.7,0,80
9/26/2023 5:00,364,normal,22.5,0,82
9/26/2023 6:00,578,normal,22.6,0,82
9/26/2023 7:00,1291,normal,23,0,81
9/26/2023 8:00,1839,normal,25.4,0,70
9/26/2023 9:00,1654,normal,28.1,0,63
9/26/2023 10:00,1285,normal,29.6,0,51
9/26/2023 11:00,1141,normal,29.6,0,58
9/26/2023 12:00,1200,normal,29.6,0,58
9/26/2023 13:00,1123,normal,29.8,0,53
9/26/2023 14:00,1061,normal,29.1,0,54
9/26/2023 15:00,1001,normal,28.9,0,58
9/26/2023 16:00,980,normal,28.3,0,62
9/26/2023 17:00,1233,normal,28.5,0,61
9/26/2023 18:00,1552,normal,27.2,0,66
9/26/2023 19:00,1810,normal,26.5,0,69
9/26/2023 20:00,1903,normal,25.8,0,73
9/26/2023 21:00,2006,normal,25.3,0,75
9/26/2023 22:00,1903,normal,24.7,0,77
9/26/2023 23:00,1503,normal,24.4,0,78
9/27/2023 0:00,1134,normal,24.5,0,78
9/27/2023 1:00,760,normal,24.5,0,79
9/27/2023 2:00,538,normal,24.2,0,80
9/27/2023 3:00,374,normal,24.3,0,81
9/27/2023 4:00,340,normal,23.9,0,82
9/27/2023 5:00,384,normal,24.3,0,78
9/27/2023 6:00,613,normal,23.8,0,80
9/27/2023 7:00,1335,normal,23.9,0,78
9/27/2023 8:00,1800,normal,25.3,0,71
9/27/2023 9:00,1629,normal,28.7,0,62
9/27/2023 10:00,1371,normal,29.2,0,62
9/27/2023 11:00,1220,normal,30,0,63
9/27/2023 12:00,1193,normal,29.8,0,64
9/27/2023 13:00,1094,normal,29,0,68
9/27/2023 14:00,1069,normal,30.4,0,60
9/27/2023 15:00,1011,normal,31.1,0,58
9/27/2023 16:00,1044,normal,30.7,0,58
9/27/2023 17:00,1195,normal,29.8,0,60
9/27/2023 18:00,1511,normal,28.7,0,67
9/27/2023 19:00,1778,normal,27.8,0,72
9/27/2023 20:00,1944,normal,27.4,0,73
9/27/2023 21:00,1934,normal,27.3,0,75
9/27/2023 22:00,1906,normal,27,0,76
9/27/2023 23:00,1543,normal,25.8,0,81
9/28/2023 0:00,1165,normal,25.8,0,81
9/28/2023 1:00,779,normal,25.7,0,83
9/28/2023 2:00,548,normal,25.9,0,82
9/28/2023 3:00,430,normal,25.8,0,83
9/28/2023 4:00,322,normal,25.8,0,84
9/28/2023 5:00,361,normal,25.6,0,83
9/28/2023 6:00,626,normal,25.3,0,84
9/28/2023 7:00,1300,normal,25.5,0,83
9/28/2023 8:00,1786,normal,26.8,0,77
9/28/2023 9:00,1683,normal,26.9,0,72
9/28/2023 10:00,1355,normal,27.3,0,68
9/28/2023 11:00,1167,normal,27.7,0,68
9/28/2023 12:00,1148,normal,27.3,0,69
9/28/2023 13:00,1097,normal,28.6,0,68
9/28/2023 14:00,1085,normal,27.5,0,69
9/28/2023 15:00,1024,normal,27.3,0,69
9/28/2023 16:00,1008,normal,27,0,70
9/28/2023 17:00,1154,normal,27.2,0,69
9/28/2023 18:00,1472,normal,26.9,0,69
9/28/2023 19:00,1798,normal,26.6,0,69
9/28/2023 20:00,2052,normal,25.1,0,78
9/28/2023 21:00,1977,normal,24.3,0,80
9/28/2023 22:00,1867,normal,23.8,0,81
9/28/2023 23:00,1542,normal,23.1,0,83
9/29/2023 0:00,1186,normal,22.9,0,84
9/29/2023 1:00,834,normal,23.1,0,83
9/29/2023 2:00,556,normal,23.9,0,81
9/29/2023 3:00,391,normal,23.9,0,81
9/29/2023 4:00,312,normal,23.2,0,84
9/29/2023 5:00,343,normal,23.1,0,85
9/29/2023 6:00,600,normal,22.3,0,87
9/29/2023 7:00,1339,normal,22.8,0,85
9/29/2023 8:00,1776,normal,25,0,76
9/29/2023 9:00,1639,normal,27.2,0,69
9/29/2023 10:00,1419,normal,27.9,0,66
9/29/2023 11:00,1308,normal,29.9,0,59
9/29/2023 12:00,1139,normal,30.6,0,55
9/29/2023 13:00,1168,normal,31,0,53
9/29/2023 14:00,1112,normal,31.2,0,53
9/29/2023 15:00,1038,normal,30.8,0,50
9/29/2023 16:00,1115,normal,30.6,0,47
9/29/2023 17:00,1225,normal,29.9,0,46
9/29/2023 18:00,1487,normal,27.4,0,62
9/29/2023 19:00,1712,normal,26.6,0,66
9/29/2023 20:00,1832,normal,25.5,0,71
9/29/2023 21:00,1872,normal,24.7,0,74
9/29/2023 22:00,1807,normal,23.8,0,77
9/29/2023 23:00,1545,normal,23.5,0,75
9/30/2023 0:00,1246,normal,23.4,0,76
9/30/2023 1:00,873,normal,23.6,0,75
9/30/2023 2:00,584,normal,23.4,0,76
9/30/2023 3:00,414,normal,22.6,0,80
9/30/2023 4:00,357,normal,22.7,0,80
9/30/2023 5:00,415,normal,22.1,0,83
9/30/2023 6:00,563,normal,22.1,0,83
9/30/2023 7:00,1046,normal,22.6,0,82
9/30/2023 8:00,1520,normal,24.8,0,75
9/30/2023 9:00,1651,normal,26.2,0,71
9/30/2023 10:00,1479,normal,27.5,0,68
9/30/2023 11:00,1368,normal,29.3,0,65
9/30/2023 12:00,1262,normal,29.1,0,64
9/30/2023 13:00,1209,normal,29,0,64
9/30/2023 14:00,1110,normal,30.2,0,55
9/30/2023 15:00,1108,normal,29.4,0,56
9/30/2023 16:00,1047,normal,29.5,0,56
9/30/2023 17:00,1242,normal,27.9,0,65
9/30/2023 18:00,1521,normal,26.7,0,74
9/30/2023 19:00,1748,normal,26.7,0,72
9/30/2023 20:00,1767,normal,26.5,0,77
9/30/2023 21:00,1804,normal,26.3,0,79
9/30/2023 22:00,1666,normal,25.6,0,79
9/30/2023 23:00,1483,normal,25.5,0,78
10/1/2023 0:00,1197,normal,25.4,0,78
10/1/2023 1:00,880,normal,25.4,0,76
10/1/2023 2:00,591,normal,24.5,0,81
10/1/2023 3:00,445,normal,23.1,0,90
10/1/2023 4:00,373,normal,22.7,1,95
10/1/2023 5:00,349,normal,22.8,0,95
10/1/2023 6:00,452,normal,23,0,94
10/1/2023 7:00,786,normal,22.8,0,95
10/1/2023 8:00,1143,normal,22.9,0,92
10/1/2023 9:00,1459,normal,23.6,0,86
10/1/2023 10:00,1580,normal,25.7,0,74
10/1/2023 11:00,1373,normal,25.5,0,74
10/1/2023 12:00,1147,normal,26.4,0,63
10/1/2023 13:00,1182,normal,26.7,0,61
10/1/2023 14:00,1141,normal,26.6,0,63
10/1/2023 15:00,995,normal,28.2,0,46
10/1/2023 16:00,1055,normal,26.6,0,52
10/1/2023 17:00,1242,normal,26.1,0,55
10/1/2023 18:00,1512,normal,25.4,0,54
10/1/2023 19:00,1802,normal,24,0,60
10/1/2023 20:00,1857,normal,22.9,0,62
10/1/2023 21:00,1873,normal,22.1,0,61
10/1/2023 22:00,1800,normal,20.7,0,69
10/1/2023 23:00,1382,normal,20.9,0,62
10/2/2023 0:00,1097,normal,19.1,0,70
10/2/2023 1:00,738,normal,18.3,0,74
10/2/2023 2:00,545,normal,17.7,0,78
10/2/2023 3:00,416,normal,19,0,71
10/2/2023 4:00,337,normal,17.9,0,79
10/2/2023 5:00,382,normal,18.7,0,76
10/2/2023 6:00,560,normal,19.6,0,67
10/2/2023 7:00,1290,normal,21,0,58
10/2/2023 8:00,1798,normal,22.2,0,55
10/2/2023 9:00,1670,normal,24,0,56
10/2/2023 10:00,1374,normal,24.6,0,49
10/2/2023 11:00,1314,normal,25.7,0,44
10/2/2023 12:00,1240,normal,27.4,0,39
10/2/2023 13:00,1142,normal,28.4,0,38
10/2/2023 14:00,1107,normal,27.6,0,37
10/2/2023 15:00,1067,normal,26.5,0,37
10/2/2023 16:00,1020,normal,27.1,0,38
10/2/2023 17:00,1157,normal,25.6,0,41
10/2/2023 18:00,1551,normal,24.6,0,42
10/2/2023 19:00,1844,normal,23.1,0,49
10/2/2023 20:00,1945,normal,21.2,0,58
10/2/2023 21:00,1976,normal,20.1,0,64
10/2/2023 22:00,1851,normal,20.4,0,61
10/2/2023 23:00,1497,normal,19.6,0,64
10/3/2023 0:00,1129,weather,19.1,0,65
